rho_train,replicate,model,feature_condition,environment_type,rho_environment,rho_ood,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss
0.9,9,mlp,all_features,ood,0.0,0.0,0.716,0.7157511901113676,0.7848090061952953,0.22074384163324975,0.7955202686799633
0.9,9,mlp,all_features,ood,-0.3,-0.3,0.6193333333333333,0.618570046375071,0.6610424937999755,0.299826518724304,1.0899700336949454
0.9,9,mlp,all_features,ood,-0.6,-0.6,0.5233333333333333,0.5234231731036398,0.5393595998888581,0.3673586211026318,1.2916604638115072
0.9,9,mlp,all_features,ood,-0.9,-0.9,0.3283333333333333,0.3293942359010852,0.2830012453300125,0.5013819817485917,1.6186935842857728
0.9,9,mlp,stable_only,iid_validation,0.9,,0.9145,0.9140188197195755,0.9780620072032512,0.059880777526845196,0.19215159551511907
0.9,9,mlp,stable_only,iid_test,0.9,,0.9126666666666666,0.9125260704208072,0.9772349440541661,0.06123956511427225,0.19506573385783357
0.9,9,mlp,stable_only,ood,0.3,0.3,0.9083333333333333,0.9085984427141268,0.9757619577308121,0.06338954232081864,0.20121475402470712
0.9,9,mlp,stable_only,ood,0.0,0.0,0.91,0.9104068417337575,0.9754999179386912,0.06403618216296737,0.20390401266298844
0.9,9,mlp,stable_only,ood,-0.3,-0.3,0.8946666666666667,0.8949321055616721,0.9698199490652698,0.07192345978894985,0.22383741188576387
0.9,9,mlp,stable_only,ood,-0.6,-0.6,0.9203333333333333,0.9202278410669631,0.9794422895248681,0.05730762142645913,0.1851311284312914
0.9,9,mlp,stable_only,ood,-0.9,-0.9,0.9133333333333333,0.9130759651307596,0.9768528731542431,0.06052109791377893,0.19578524649892784
0.9,10,logistic_regression,all_features,iid_validation,0.9,,0.9935,0.9934843484348435,0.9997959795979597,0.005409901319883266,0.02055625836054969
0.9,10,logistic_regression,all_features,iid_test,0.9,,0.9933333333333333,0.9933299063874595,0.9997025138248807,0.005343473500638714,0.021123117320931754
0.9,10,logistic_regression,all_features,ood,0.3,0.3,0.7733333333333333,0.7733333333333333,0.8539244444444445,0.1905073220945953,0.9921039767411751
0.9,10,logistic_regression,all_features,ood,0.0,0.0,0.6736666666666666,0.6733135797111567,0.7395118537295263,0.2807731899300261,1.5788261924857938
0.9,10,logistic_regression,all_features,ood,-0.3,-0.3,0.5683333333333334,0.5682008167272572,0.5861209723892118,0.38262151335125744,2.317807180926279
0.9,10,logistic_regression,all_features,ood,-0.6,-0.6,0.4543333333333333,0.4543310908138182,0.4424521966454207,0.47846316164427327,2.7821304067965755
0.9,10,logistic_regression,all_features,ood,-0.9,-0.9,0.24533333333333332,0.24540903731655178,0.16973442985003678,0.6636694275093131,3.4101268187785414
0.9,10,logistic_regression,stable_only,iid_validation,0.9,,0.9095,0.9095359535953595,0.9747344734473448,0.06447117965274567,0.2028972238798501
0.9,10,logistic_regression,stable_only,iid_test,0.9,,0.911,0.9112490684102588,0.9773154562966573,0.06118338404467649,0.19349804048443892
0.9,10,logistic_regression,stable_only,ood,0.3,0.3,0.9136666666666666,0.9136666666666666,0.9761782222222223,0.06171524230365046,0.19736962863859261
0.9,10,logistic_regression,stable_only,ood,0.0,0.0,0.911,0.9110377810255847,0.9764432719930601,0.061554327733343635,0.19667873115473655
0.9,10,logistic_regression,stable_only,ood,-0.3,-0.3,0.915,0.9149541835928885,0.9767538648700564,0.06076472679778385,0.19555079903925976
0.9,10,logistic_regression,stable_only,ood,-0.6,-0.6,0.9116666666666666,0.9116695162975628,0.9786022127120945,0.058976850026926875,0.18796649566783194
0.9,10,logistic_regression,stable_only,ood,-0.9,-0.9,0.9183333333333333,0.918811430372124,0.9790573143174298,0.05794945233192448,0.1872203818334649
0.9,10,rbf_svm,all_features,iid_validation,0.9,,0.993,0.992999299929993,0.9996249624962497,0.00577228696115403,0.022791501200548993
0.9,10,rbf_svm,all_features,iid_test,0.9,,0.9933333333333333,0.9932845497508942,0.9994361547532865,0.0055433763256381476,0.023375602714471328
0.9,10,rbf_svm,all_features,ood,0.3,0.3,0.772,0.772,0.8536595555555555,0.19781392960923386,1.1076690944312717
0.9,10,rbf_svm,all_features,ood,0.0,0.0,0.6733333333333333,0.6729318611193492,0.7452636437162717,0.2883084758896606,1.6799511903370166
0.9,10,rbf_svm,all_features,ood,-0.3,-0.3,0.5643333333333334,0.5643981972239811,0.6021095823165743,0.3885520814724359,2.342087689021866
0.9,10,rbf_svm,all_features,ood,-0.6,-0.6,0.4623333333333333,0.46232576103367157,0.453430423746855,0.48505355792922605,2.9437160523060593
0.9,10,rbf_svm,all_features,ood,-0.9,-0.9,0.251,0.2504369643097967,0.16198590765064752,0.668113649577357,4.031130624277173
0.9,10,rbf_svm,stable_only,iid_validation,0.9,,0.907,0.907050705070507,0.9718641864186418,0.06743912706917624,0.21837870479072943
0.9,10,rbf_svm,stable_only,iid_test,0.9,,0.9103333333333333,0.9105518212912945,0.9756337033604822,0.0631006566258187,0.20404737176021626
0.9,10,rbf_svm,stable_only,ood,0.3,0.3,0.9096666666666666,0.9096666666666666,0.974416,0.06361168057506615,0.20717616290333835
0.9,10,rbf_svm,stable_only,ood,0.0,0.0,0.9133333333333333,0.9133100848851443,0.9754779708133119,0.06226301887230162,0.20312945260417858
0.9,10,rbf_svm,stable_only,ood,-0.3,-0.3,0.9126666666666666,0.9126838169904881,0.9749592703523737,0.06265794026988478,0.2058424951960999
0.9,10,rbf_svm,stable_only,ood,-0.6,-0.6,0.914,0.9140030728902546,0.9763608783826127,0.060920853696080655,0.1993533193072798
0.9,10,rbf_svm,stable_only,ood,-0.9,-0.9,0.917,0.917400059018556,0.9771679193644511,0.05963613961947235,0.1973266061133317
0.9,10,random_forest,all_features,iid_validation,0.9,,0.987,0.986998699869987,0.9991584158415842,0.009629023414977326,0.03650154914277466
0.9,10,random_forest,all_features,iid_test,0.9,,0.9873333333333333,0.9872361088630426,0.9988205051128491,0.00913052759708563,0.04580107917888293
0.9,10,random_forest,all_features,ood,0.3,0.3,0.6723333333333333,0.6723333333333333,0.8157255555555555,0.2501848096446861,0.995844137582907
0.9,10,random_forest,all_features,ood,0.0,0.0,0.56,0.5596190195012181,0.701992495461395,0.3423998088341833,1.4032945399409698
0.9,10,random_forest,all_features,ood,-0.3,-0.3,0.42733333333333334,0.427442533846515,0.5372413934163814,0.44545267144446127,1.9042432205224789
0.9,10,random_forest,all_features,ood,-0.6,-0.6,0.295,0.2949976866656385,0.36018193785863906,0.549479946771988,2.2816327378201815
0.9,10,random_forest,all_features,ood,-0.9,-0.9,0.05633333333333333,0.056351371380273116,0.0343602829151962,0.748291566870567,3.0676294409952884
0.9,10,random_forest,stable_only,iid_validation,0.9,,0.904,0.904000400040004,0.9687528752875287,0.06991886985295637,0.22993881204453592
0.9,10,random_forest,stable_only,iid_test,0.9,,0.906,0.9063296520345564,0.9717919517761126,0.06850661757661627,0.22359111324270997
0.9,10,random_forest,stable_only,ood,0.3,0.3,0.9023333333333333,0.9023333333333333,0.9708526666666667,0.06831736791456824,0.22440371004257492
0.9,10,random_forest,stable_only,ood,0.0,0.0,0.9033333333333333,0.9033609466087515,0.9706192289239981,0.06830441028818184,0.22567028603633132
0.9,10,random_forest,stable_only,ood,-0.3,-0.3,0.9046666666666666,0.9047086318395572,0.9697629054289597,0.06904969300688756,0.2277148566783397
0.9,10,random_forest,stable_only,ood,-0.6,-0.6,0.905,0.904999735555438,0.9705262091227597,0.06763760015876383,0.22499834900389123
0.9,10,random_forest,stable_only,ood,-0.9,-0.9,0.913,0.9133689046983845,0.973134539608528,0.06523153534039942,0.21830372651109223
0.9,10,gradient_boosting,all_features,iid_validation,0.9,,0.99,0.99000900090009,0.9993839383938394,0.008601809086584911,0.04187992550249987
0.9,10,gradient_boosting,all_features,iid_test,0.9,,0.991,0.9909122197893674,0.9987655880087725,0.007333565867001205,0.04130973835220295
0.9,10,gradient_boosting,all_features,ood,0.3,0.3,0.7033333333333334,0.7033333333333334,0.8181031111111111,0.282595982292772,2.1694519882037944
0.9,10,gradient_boosting,all_features,ood,0.0,0.0,0.593,0.5926400120229129,0.6966479905417381,0.3917408777064675,3.1639212019819656
0.9,10,gradient_boosting,all_features,ood,-0.3,-0.3,0.4686666666666667,0.46870931481705447,0.5363992323617505,0.515096657165578,4.185684623953013
0.9,10,gradient_boosting,all_features,ood,-0.6,-0.6,0.3456666666666667,0.34566304251690777,0.366740162995628,0.6332056976382742,5.174881108016124
0.9,10,gradient_boosting,all_features,ood,-0.9,-0.9,0.09266666666666666,0.09257234112725442,0.0472477813518276,0.8846700513337046,7.407858180031186
0.9,10,gradient_boosting,stable_only,iid_validation,0.9,,0.904,0.904030403040304,0.9673937393739374,0.07270203814254576,0.24960142154151732
0.9,10,gradient_boosting,stable_only,iid_test,0.9,,0.9026666666666666,0.9028585353185903,0.9693896063933292,0.07284533937955592,0.23799975514014032
0.9,10,gradient_boosting,stable_only,ood,0.3,0.3,0.8996666666666666,0.8996666666666666,0.9691297777777778,0.0719610467160324,0.2379396536332188
0.9,10,gradient_boosting,stable_only,ood,0.0,0.0,0.899,0.8989913025074265,0.9678809482627915,0.07340095186213833,0.2441768001228884
0.9,10,gradient_boosting,stable_only,ood,-0.3,-0.3,0.8996666666666666,0.8996707835032477,0.9672819985629014,0.0746507872989094,0.25001772743959516
0.9,10,gradient_boosting,stable_only,ood,-0.6,-0.6,0.9026666666666666,0.90266929007524,0.9701822089698706,0.07144587229116536,0.23306877876766616
0.9,10,gradient_boosting,stable_only,ood,-0.9,-0.9,0.9063333333333333,0.906667227476476,0.9714343066944224,0.06882484387314448,0.22953304886405773
0.9,10,mlp,all_features,iid_validation,0.9,,0.994,0.993989398939894,0.9997909790979098,0.005252352497729973,0.019837446899314815
0.9,10,mlp,all_features,iid_test,0.9,,0.9923333333333333,0.992321832906151,0.9996816141982281,0.005415767615169662,0.020955780520514233
0.9,10,mlp,all_features,ood,0.3,0.3,0.795,0.795,0.8781835555555555,0.17409120234781844,0.8365036209543741
0.9,10,mlp,all_features,ood,0.0,0.0,0.702,0.701831315508535,0.7763071249542582,0.2590561822948855,1.316497683866493
0.9,10,mlp,all_features,ood,-0.3,-0.3,0.6,0.5997182717823579,0.6364852270544461,0.3551315703811445,1.9236087506930544
0.9,10,mlp,all_features,ood,-0.6,-0.6,0.49633333333333335,0.4963364428161968,0.5085308926803968,0.44297754522931243,2.3281430696013574
0.9,10,mlp,all_features,ood,-0.9,-0.9,0.31766666666666665,0.318468535231541,0.2565753837430138,0.6061621663653963,2.9345881859748606
0.9,10,mlp,stable_only,iid_validation,0.9,,0.9055,0.9054555455545554,0.9742994299429943,0.06498892684034607,0.2053584555126235
0.9,10,mlp,stable_only,iid_test,0.9,,0.911,0.91143049495652,0.977085115730571,0.06219108692679621,0.1970642056887205
0.9,10,mlp,stable_only,ood,0.3,0.3,0.911,0.911,0.9761328888888889,0.06197714970947256,0.1990713452284273
0.9,10,mlp,stable_only,ood,0.0,0.0,0.914,0.9137978487700746,0.9762938748505472,0.06169180280657539,0.1981828196699619
0.9,10,mlp,stable_only,ood,-0.3,-0.3,0.9136666666666666,0.9138336736363571,0.9763901437809919,0.061683940273511095,0.19835054084257922
0.9,10,mlp,stable_only,ood,-0.6,-0.6,0.9156666666666666,0.9156632958503537,0.9783831015036007,0.05929292673582265,0.18984829309246876
0.9,10,mlp,stable_only,ood,-0.9,-0.9,0.9183333333333333,0.9185323607288924,0.9784074870780074,0.05850148318609613,0.1893853273522389
0.9,11,logistic_regression,all_features,iid_validation,0.9,,0.994,0.9940316180235536,0.9998309891833077,0.004866324961669027,0.018945582852184308
0.9,11,logistic_regression,all_features,iid_test,0.9,,0.996,0.9959953775723365,0.9999035512689453,0.003565787333499214,0.014848970131240298
0.9,11,logistic_regression,all_features,ood,0.3,0.3,0.8003333333333333,0.8003448055168882,0.8820363348035791,0.16848821488770177,0.8383822519768905
0.9,11,logistic_regression,all_features,ood,0.0,0.0,0.6666666666666666,0.6666786667146669,0.7349967177646488,0.2888174761685997,1.6566226246738316
0.9,11,logistic_regression,all_features,ood,-0.3,-0.3,0.591,0.5909947892499614,0.6309700955215283,0.35495638710943983,2.131803290681373
0.9,11,logistic_regression,all_features,ood,-0.6,-0.6,0.4816666666666667,0.48163934426229504,0.47382984162267294,0.4558564377377323,2.6542377421904786
0.9,11,logistic_regression,all_features,ood,-0.9,-0.9,0.2663333333333333,0.26658041872205984,0.20002837376520755,0.6390051593005575,3.3628591648159842
0.9,11,logistic_regression,stable_only,iid_validation,0.9,,0.9055,0.9055459549411162,0.9750144009216589,0.06485758978930264,0.2027649999308446
0.9,11,logistic_regression,stable_only,iid_test,0.9,,0.9086666666666666,0.908764833992622,0.9754869105293568,0.06374630734236754,0.20162635337028048
0.9,11,logistic_regression,stable_only,ood,0.3,0.3,0.9226666666666666,0.9226920964068759,0.9790374423768557,0.05728521625076409,0.1854405875987582
0.9,11,logistic_regression,stable_only,ood,0.0,0.0,0.9133333333333333,0.9133316533266133,0.9775434657294185,0.05969572800089468,0.19184669941922555
0.9,11,logistic_regression,stable_only,ood,-0.3,-0.3,0.9043333333333333,0.9043518029621807,0.9712786515695363,0.06843610586300361,0.21760884792895968
0.9,11,logistic_regression,stable_only,ood,-0.6,-0.6,0.9123333333333333,0.9125257015837733,0.9756963601000278,0.06270768802059379,0.20032827944408466
0.9,11,logistic_regression,stable_only,ood,-0.9,-0.9,0.915,0.9146158690288345,0.9761237878887606,0.062083223330611684,0.1977027142549482
0.9,11,rbf_svm,all_features,iid_validation,0.9,,0.9935,0.993527585765489,0.9996959805427548,0.00495965476480855,0.02036291539273166
0.9,11,rbf_svm,all_features,iid_test,0.9,,0.9956666666666667,0.995668696386506,0.99986310502689,0.0033046654835885898,0.013086244778702318
0.9,11,rbf_svm,all_features,ood,0.3,0.3,0.7956666666666666,0.7956780641823602,0.8830865738296257,0.17728080212574301,0.9623458675908241
0.9,11,rbf_svm,all_features,ood,0.0,0.0,0.663,0.6630219854212751,0.7433105287976707,0.29934262351594415,1.7485111291812634
0.9,11,rbf_svm,all_features,ood,-0.3,-0.3,0.5866666666666667,0.5866573865181843,0.6457365540070864,0.3678294034887822,2.216370843325787
0.9,11,rbf_svm,all_features,ood,-0.6,-0.6,0.4696666666666667,0.46955821061405945,0.4742761878299528,0.47470414517959414,2.8803371126886312
0.9,11,rbf_svm,all_features,ood,-0.9,-0.9,0.265,0.26531382807455095,0.17532185100126482,0.6617634246623793,4.114174064804302
0.9,11,rbf_svm,stable_only,iid_validation,0.9,,0.8995,0.8995935739887353,0.9720012080773169,0.06919099885597096,0.22040678395383093
0.9,11,rbf_svm,stable_only,iid_test,0.9,,0.9046666666666666,0.9048135472687675,0.9737272767678563,0.06599156666859313,0.21329538061257267
0.9,11,rbf_svm,stable_only,ood,0.3,0.3,0.9183333333333333,0.9183626938031009,0.9770334103123427,0.05995157717680102,0.196361248494325
0.9,11,rbf_svm,stable_only,ood,0.0,0.0,0.9143333333333333,0.914330990657296,0.9751261227267131,0.0622960997949473,0.20432641081619188
0.9,11,rbf_svm,stable_only,ood,-0.3,-0.3,0.901,0.9010210830039946,0.9687292774462168,0.07070705246012453,0.23163692746883285
0.9,11,rbf_svm,stable_only,ood,-0.6,-0.6,0.9103333333333333,0.9105140316754654,0.973485523756599,0.06490506161322965,0.21347805060658379
0.9,11,rbf_svm,stable_only,ood,-0.9,-0.9,0.9136666666666666,0.9133154789117994,0.9745232051147491,0.06363396269884218,0.20760281319006427
0.9,11,random_forest,all_features,iid_validation,0.9,,0.9865,0.9865271377368151,0.9992564524129544,0.009408453666360544,0.03578853038760218
0.9,11,random_forest,all_features,iid_test,0.9,,0.9936666666666667,0.9936597182096982,0.9994681985866039,0.005920832420096582,0.026591801579283793
0.9,11,random_forest,all_features,ood,0.3,0.3,0.6936666666666667,0.693689765702918,0.8387540867320544,0.2307174165370765,0.9401513881944595
0.9,11,random_forest,all_features,ood,0.0,0.0,0.5396666666666666,0.5396854920753016,0.6864674125363167,0.3562111859599589,1.4329247490157866
0.9,11,random_forest,all_features,ood,-0.3,-0.3,0.441,0.4410190563049009,0.5650930414886639,0.429449961168469,1.817290504072471
0.9,11,random_forest,all_features,ood,-0.6,-0.6,0.29933333333333334,0.29930536260072244,0.3593186996387886,0.5471285029180742,2.206150108634035
0.9,11,random_forest,all_features,ood,-0.9,-0.9,0.04933333333333333,0.04933121523324302,0.028828279126692877,0.7535367160099841,3.256154020431782
0.9,11,random_forest,stable_only,iid_validation,0.9,,0.8885,0.8885848694316436,0.9669503848246288,0.07406712492031636,0.2367537637137466
0.9,11,random_forest,stable_only,iid_test,0.9,,0.904,0.9040935152673453,0.9692424107738121,0.07084906123050985,0.23032718902300273
0.9,11,random_forest,stable_only,ood,0.3,0.3,0.9116666666666666,0.911714587433399,0.9718637720425748,0.065834759270301,0.21973344432667447
0.9,11,random_forest,stable_only,ood,0.0,0.0,0.9063333333333333,0.906326958641168,0.9704034371693042,0.0679665203925764,0.2246078523967423
0.9,11,random_forest,stable_only,ood,-0.3,-0.3,0.891,0.8910102561640987,0.9628936285202784,0.07620158789677671,0.24856835835415853
0.9,11,random_forest,stable_only,ood,-0.6,-0.6,0.9013333333333333,0.901561544873576,0.9678537371492082,0.07053581665010668,0.23270386426646125
0.9,11,random_forest,stable_only,ood,-0.9,-0.9,0.901,0.9005392794308881,0.9689182746616051,0.06974859968972674,0.22923278427717014
0.9,11,gradient_boosting,all_features,iid_validation,0.9,,0.9915,0.9915274577572966,0.9996039746543779,0.00785310293687625,0.03522714284594532
0.9,11,gradient_boosting,all_features,iid_test,0.9,,0.994,0.9940086226054492,0.9996555402462332,0.004650064271477092,0.022419094074241593
0.9,11,gradient_boosting,all_features,ood,0.3,0.3,0.7286666666666667,0.7286943257758791,0.8365398290817098,0.2594133429537052,2.040974080442434
0.9,11,gradient_boosting,all_features,ood,0.0,0.0,0.5776666666666667,0.5776749773665761,0.6823047292189168,0.4093621826597991,3.353051639594845
0.9,11,gradient_boosting,all_features,ood,-0.3,-0.3,0.48533333333333334,0.48534376550024805,0.5622341068568208,0.49521069389856825,4.1132931629444816
0.9,11,gradient_boosting,all_features,ood,-0.6,-0.6,0.3446666666666667,0.34460683523200886,0.35810858571825505,0.6417273938342887,5.40811867159606
0.9,11,gradient_boosting,all_features,ood,-0.9,-0.9,0.08833333333333333,0.08843230944659594,0.038126691085300965,0.8957695003869701,7.822445803616487
0.9,11,gradient_boosting,stable_only,iid_validation,0.9,,0.8855,0.8856166794674859,0.9666538658474143,0.08072354029505163,0.2595944427854517
0.9,11,gradient_boosting,stable_only,iid_test,0.9,,0.8993333333333333,0.8994488643939731,0.9692828570158674,0.07543128942081113,0.2417647317187907
0.9,11,gradient_boosting,stable_only,ood,0.3,0.3,0.9106666666666666,0.9107079046598079,0.9705584178235741,0.06911457619888929,0.23659259990940085
